word,fre,log_frequency,len,pos,difficult_ug,lexical_difficulty
trading,1,0.6931471805599453,7,NN,0.0,0.0
tragedy,4,1.6094379124341003,7,NN,0.0,0.0
trained,4,1.6094379124341003,7,VBD,0.0,0.0
trapeze,1,0.6931471805599453,7,JJ,0.0,0.0
travels,2,1.0986122886681096,7,NNS,0.0,0.0
treated,3,1.3862943611198906,7,VBN,0.0,0.0
trouble,1,0.6931471805599453,7,NN,0.0,0.0
turning,2,1.0986122886681096,7,VBG,0.0,0.0
tutored,2,1.0986122886681096,7,JJ,0.0,0.0
typical,2,1.0986122886681096,7,JJ,0.0,0.0
unified,1,0.6931471805599453,7,JJ,0.0,0.0
uniform,1,0.6931471805599453,7,JJ,0.0,0.0
unknown,4,1.6094379124341003,7,IN,0.0,0.0
untamed,1,0.6931471805599453,7,JJ,0.0,0.0
upwards,1,0.6931471805599453,7,NNS,0.0,0.0
useless,1,0.6931471805599453,7,JJ,0.0,0.0
usually,5,1.791759469228055,7,RB,0.0,0.0
utterly,1,0.6931471805599453,7,JJ,0.0,0.0
variety,7,2.0794415416798357,7,NN,0.0,0.0
various,18,2.9444389791664403,7,JJ,0.0,0.0
vehicle,1,0.6931471805599453,7,NN,0.0,0.0
venture,3,1.3862943611198906,7,NN,0.0,0.0
village,14,2.70805020110221,7,NN,0.0,0.0
violent,2,1.0986122886681096,7,NN,0.0,0.0
virtues,1,0.6931471805599453,7,NNS,0.0,0.0
visible,1,0.6931471805599453,7,JJ,0.0,0.0
vividly,1,0.6931471805599453,7,RB,0.0,0.0
waiting,3,1.3862943611198906,7,VBG,0.0,0.0
waldman,1,0.6931471805599453,7,NN,0.0,0.0
walking,4,1.6094379124341003,7,VBG,0.0,0.0
warfare,2,1.0986122886681096,7,NN,0.0,0.0
warring,1,0.6931471805599453,7,VBG,0.0,0.0
washing,1,0.6931471805599453,7,VBG,0.0,0.0
watched,1,0.6931471805599453,7,JJ,0.0,0.0
watches,1,0.6931471805599453,7,NNS,0.0,0.0
weapons,1,0.6931471805599453,7,NNS,0.0,0.0
welcome,2,1.0986122886681096,7,VBP,0.0,0.0
welfare,1,0.6931471805599453,7,NN,0.0,0.0
western,13,2.639057329615259,7,JJ,0.0,0.0
whereas,5,1.791759469228055,7,NNS,0.0,0.0
windows,1,0.6931471805599453,7,NNS,0.0,0.0
without,19,2.995732273553991,7,IN,0.0,0.0
wonders,2,1.0986122886681096,7,NNS,0.0,0.0
workers,1,0.6931471805599453,7,NNS,0.0,0.0
working,6,1.9459101490553132,7,VBG,0.0,0.0
writers,23,3.1780538303479458,7,NNS,0.0,0.0
writing,15,2.772588722239781,7,VBG,0.0,0.0
written,15,2.772588722239781,7,VBN,0.0,0.0
absolute,1,0.6931471805599453,8,NN,0.0,0.0
accepted,3,1.3862943611198906,8,VBN,0.0,0.0
achieved,4,1.6094379124341003,8,VBN,0.0,0.0
acquired,2,1.0986122886681096,8,VBD,0.0,0.0
acrobats,1,0.6931471805599453,8,NNS,0.0,0.0
activism,1,0.6931471805599453,8,NN,0.0,0.0
activity,4,1.6094379124341003,8,NN,0.0,0.0
adhering,1,0.6931471805599453,8,VBG,0.0,0.0
advanced,2,1.0986122886681096,8,VBD,0.0,0.0
africans,6,1.9459101490553132,8,NNS,0.0,0.0
allocate,1,0.6931471805599453,8,NN,0.0,0.0
altering,1,0.6931471805599453,8,VBG,0.0,0.0
although,9,2.302585092994046,8,IN,0.0,0.0
american,10,2.3978952727983707,8,JJ,0.0,0.0
americas,1,0.6931471805599453,8,NN,0.0,0.0
analysis,5,1.791759469228055,8,NN,0.0,0.0
any*work,1,0.6931471805599453,8,NN,0.0,0.0
anything,4,1.6094379124341003,8,NN,0.0,0.0
appeared,2,1.0986122886681096,8,VBD,0.0,0.0
applying,1,0.6931471805599453,8,VBG,0.0,0.0
approach,6,1.9459101490553132,8,NN,0.0,0.0
arguably,1,0.6931471805599453,8,RB,0.0,0.0
arrested,1,0.6931471805599453,8,VBN,0.0,0.0
artistes,1,0.6931471805599453,8,NNS,0.0,0.0
attacked,2,1.0986122886681096,8,VBN,0.0,0.0
attitude,6,1.9459101490553132,8,VBP,0.0,0.0
audience,7,2.0794415416798357,8,NN,0.0,0.0
baffling,1,0.6931471805599453,8,VBG,0.0,0.0
becoming,1,0.6931471805599453,8,VBG,0.0,0.0
behaving,1,0.6931471805599453,8,VBG,0.0,0.0
believed,2,1.0986122886681096,8,VBN,0.0,0.0
believes,3,1.3862943611198906,8,VBZ,0.0,0.0
belonged,1,0.6931471805599453,8,VBN,0.0,0.0
bestwood,2,1.0986122886681096,8,NN,0.0,0.0
birthing,1,0.6931471805599453,8,VBG,0.0,0.0
bleating,1,0.6931471805599453,8,VBG,0.0,0.0
blending,1,0.6931471805599453,8,VBG,0.0,0.0
blotches,1,0.6931471805599453,8,NNS,0.0,0.0
breaking,1,0.6931471805599453,8,VBG,0.0,0.0
brethren,1,0.6931471805599453,8,NNS,0.0,0.0
brindled,1,0.6931471805599453,8,VBD,0.0,0.0
bringing,1,0.6931471805599453,8,VBG,0.0,0.0
building,3,1.3862943611198906,8,NN,0.0,0.0
buttress,1,0.6931471805599453,8,NN,0.0,0.0
calendar,1,0.6931471805599453,8,NN,0.0,0.0
caprices,1,0.6931471805599453,8,NNS,0.0,0.0
captured,4,1.6094379124341003,8,VBD,0.0,0.0
captures,1,0.6931471805599453,8,NNS,0.0,0.0
caroline,1,0.6931471805599453,8,VBP,0.0,0.0
catching,1,0.6931471805599453,8,VBG,0.0,0.0
category,3,1.3862943611198906,8,NN,0.0,0.0
chartism,1,0.6931471805599453,8,NN,0.0,0.0
chestnut,1,0.6931471805599453,8,NN,0.0,0.0
children,18,2.9444389791664403,8,NNS,0.0,0.0
citizens,1,0.6931471805599453,8,VBZ,0.0,0.0
clarissa,5,1.791759469228055,8,JJ,0.0,0.0
classics,1,0.6931471805599453,8,NNS,0.0,0.0
cleaning,1,0.6931471805599453,8,VBG,0.0,0.0
coercion,1,0.6931471805599453,8,NN,0.0,0.0
cohabits,1,0.6931471805599453,8,NNS,0.0,0.0
coloured,2,1.0986122886681096,8,VBD,0.0,0.0
commands,1,0.6931471805599453,8,NNS,0.0,0.0
competed,1,0.6931471805599453,8,VBD,0.0,0.0
complete,5,1.791759469228055,8,JJ,0.0,0.0
concerns,1,0.6931471805599453,8,NNS,0.0,0.0
concrete,2,1.0986122886681096,8,JJ,0.0,0.0
conflict,3,1.3862943611198906,8,NN,0.0,0.0
confront,1,0.6931471805599453,8,NN,0.0,0.0
confused,2,1.0986122886681096,8,VBD,0.0,0.0
conquest,2,1.0986122886681096,8,JJS,0.0,0.0
consists,1,0.6931471805599453,8,VBZ,0.0,0.0
constant,3,1.3862943611198906,8,JJ,0.0,0.0
continue,1,0.6931471805599453,8,VBP,0.0,0.0
contours,1,0.6931471805599453,8,NNS,0.0,0.0
contrary,2,1.0986122886681096,8,JJ,0.0,0.0
contrast,6,1.9459101490553132,8,NN,0.0,0.0
cottages,3,1.3862943611198906,8,NNS,0.0,0.0
creating,4,1.6094379124341003,8,VBG,0.0,0.0
creation,10,2.3978952727983707,8,NN,0.0,0.0
creature,4,1.6094379124341003,8,NN,0.0,0.0
credence,1,0.6931471805599453,8,NN,0.0,0.0
criminal,1,0.6931471805599453,8,NN,0.0,0.0
critical,6,1.9459101490553132,8,JJ,0.0,0.0
crowbars,1,0.6931471805599453,8,NNS,0.0,0.0
cultural,20,3.044522437723423,8,JJ,0.0,0.0
cultures,3,1.3862943611198906,8,NNS,0.0,0.0
dalloway,5,1.791759469228055,8,RB,0.0,0.0
danticat,1,0.6931471805599453,8,NN,0.0,0.0
darkened,1,0.6931471805599453,8,VBD,0.0,0.0
darkness,2,1.0986122886681096,8,JJ,0.0,0.0
daughter,5,1.791759469228055,8,NN,0.0,0.0
daydream,1,0.6931471805599453,8,NN,0.0,0.0
declared,1,0.6931471805599453,8,VBN,0.0,0.0
defeated,2,1.0986122886681096,8,VBN,0.0,0.0
demanded,1,0.6931471805599453,8,VBD,0.0,0.0
derision,1,0.6931471805599453,8,NN,0.0,0.0
designed,3,1.3862943611198906,8,VBN,0.0,0.0
destined,1,0.6931471805599453,8,VBN,0.0,0.0
deviates,1,0.6931471805599453,8,NNS,0.0,0.0
dialogue,5,1.791759469228055,8,JJ,0.0,0.0
dilemmas,1,0.6931471805599453,8,NN,0.0,0.0
directed,2,1.0986122886681096,8,VBN,0.0,0.0
directly,4,1.6094379124341003,8,RB,0.0,0.0
disagree,1,0.6931471805599453,8,VBP,0.0,0.0
discover,2,1.0986122886681096,8,JJ,0.0,0.0
discrete,1,0.6931471805599453,8,JJ,0.0,0.0
dismayed,1,0.6931471805599453,8,VBN,0.0,0.0
disposal,1,0.6931471805599453,8,NN,0.0,0.0
divinely,1,0.6931471805599453,8,RB,0.0,0.0
domestic,1,0.6931471805599453,8,JJ,0.0,0.0
dominant,2,1.0986122886681096,8,JJ,0.0,0.0
dreadful,2,1.0986122886681096,8,JJ,0.0,0.0
dwelling,1,0.6931471805599453,8,VBG,0.0,0.0
dynamics,2,1.0986122886681096,8,NNS,0.0,0.0
eastwood,1,0.6931471805599453,8,VBD,0.0,0.0
eclectic,1,0.6931471805599453,8,JJ,0.0,0.0
educated,3,1.3862943611198906,8,VBN,0.0,0.0
educator,1,0.6931471805599453,8,NN,0.0,0.0
electric,4,1.6094379124341003,8,JJ,0.0,0.0
eleventh,1,0.6931471805599453,8,JJ,0.0,0.0
emanates,1,0.6931471805599453,8,NNS,0.0,0.0
embarked,1,0.6931471805599453,8,VBD,0.0,0.0
embodies,1,0.6931471805599453,8,NNS,0.0,0.0
emerging,3,1.3862943611198906,8,VBG,0.0,0.0
emotions,3,1.3862943611198906,8,NNS,0.0,0.0
employed,2,1.0986122886681096,8,VBN,0.0,0.0
enclosed,1,0.6931471805599453,8,JJ,0.0,0.0
enquires,1,0.6931471805599453,8,NNS,0.0,0.0
entering,2,1.0986122886681096,8,VBG,0.0,0.0
entirely,3,1.3862943611198906,8,RB,0.0,0.0
epistles,1,0.6931471805599453,8,NNS,0.0,0.0
epithets,1,0.6931471805599453,8,NNS,0.0,0.0
european,17,2.8903717578961645,8,JJ,0.0,0.0
everyday,1,0.6931471805599453,8,JJ,0.0,0.0
everyone,2,1.0986122886681096,8,NN,0.0,0.0
excelled,1,0.6931471805599453,8,VBD,0.0,0.0
exchange,1,0.6931471805599453,8,NN,0.0,0.0
exercise,3,1.3862943611198906,8,NN,0.0,0.0
existing,3,1.3862943611198906,8,VBG,0.0,0.0
explains,2,1.0986122886681096,8,NNS,0.0,0.0
explicit,1,0.6931471805599453,8,RB,0.0,0.0
explored,1,0.6931471805599453,8,VBD,0.0,0.0
exposure,4,1.6094379124341003,8,NN,0.0,0.0
exterior,1,0.6931471805599453,8,JJ,0.0,0.0
external,1,0.6931471805599453,8,JJ,0.0,0.0
faceless,1,0.6931471805599453,8,NN,0.0,0.0
facility,1,0.6931471805599453,8,NN,0.0,0.0
familiar,2,1.0986122886681096,8,JJ,0.0,0.0
families,1,0.6931471805599453,8,NNS,0.0,0.0
farmland,1,0.6931471805599453,8,VBP,0.0,0.0
features,4,1.6094379124341003,8,NNS,0.0,0.0
feelings,2,1.0986122886681096,8,NNS,0.0,0.0
fighting,1,0.6931471805599453,8,VBG,0.0,0.0
finances,1,0.6931471805599453,8,NNS,0.0,0.0
floating,1,0.6931471805599453,8,VBG,0.0,0.0
followed,8,2.1972245773362196,8,VBN,0.0,0.0
forecast,1,0.6931471805599453,8,NN,0.0,0.0
foresees,1,0.6931471805599453,8,NNS,0.0,0.0
freezing,1,0.6931471805599453,8,VBG,0.0,0.0
frenzied,1,0.6931471805599453,8,VBN,0.0,0.0
friendly,1,0.6931471805599453,8,JJ,0.0,0.0
gangster,1,0.6931471805599453,8,NN,0.0,0.0
germanic,2,1.0986122886681096,8,JJ,0.0,0.0
gigantic,2,1.0986122886681096,8,JJ,0.0,0.0
gimmicks,1,0.6931471805599453,8,NNS,0.0,0.0
goodness,2,1.0986122886681096,8,NN,0.0,0.0
gordimer,2,1.0986122886681096,8,NN,0.0,0.0
governor,3,1.3862943611198906,8,NN,0.0,0.0
greatest,3,1.3862943611198906,8,JJS,0.0,0.0
grinning,1,0.6931471805599453,8,VBG,0.0,0.0
gulliver,7,2.0794415416798357,8,NN,0.0,0.0
hallowed,2,1.0986122886681096,8,VBD,0.0,0.0
happened,3,1.3862943611198906,8,VBD,0.0,0.0
happiest,1,0.6931471805599453,8,JJS,0.0,0.0
harmless,1,0.6931471805599453,8,JJ,0.0,0.0
hatchets,1,0.6931471805599453,8,NNS,0.0,0.0
helpless,1,0.6931471805599453,8,JJ,0.0,0.0
hissings,1,0.6931471805599453,8,NNS,0.0,0.0
historic,1,0.6931471805599453,8,JJ,0.0,0.0
horrible,1,0.6931471805599453,8,JJ,0.0,0.0
horrific,1,0.6931471805599453,8,JJ,0.0,0.0
humanity,1,0.6931471805599453,8,NN,0.0,0.0
humanoid,1,0.6931471805599453,8,NN,0.0,0.0
husbands,1,0.6931471805599453,8,VBZ,0.0,0.0
idealism,2,1.0986122886681096,8,NN,0.0,0.0
identity,5,1.791759469228055,8,NN,0.0,0.0
ideology,4,1.6094379124341003,8,NN,0.0,0.0
ignorant,1,0.6931471805599453,8,NN,0.0,0.0
impacted,1,0.6931471805599453,8,VBN,0.0,0.0
imperial,3,1.3862943611198906,8,JJ,0.0,0.0
impostor,1,0.6931471805599453,8,NN,0.0,0.0
incident,3,1.3862943611198906,8,NN,0.0,0.0
included,1,0.6931471805599453,8,VBD,0.0,0.0
includes,1,0.6931471805599453,8,VBZ,0.0,0.0
increase,4,1.6094379124341003,8,NN,0.0,0.0
industry,3,1.3862943611198906,8,NN,0.0,0.0
informed,1,0.6931471805599453,8,VBD,0.0,0.0
inhabits,1,0.6931471805599453,8,NNS,0.0,0.0
innocent,2,1.0986122886681096,8,JJ,0.0,0.0
inspired,4,1.6094379124341003,8,VBN,0.0,0.0
intended,4,1.6094379124341003,8,VBN,0.0,0.0
interest,9,2.302585092994046,8,NN,0.0,0.0
interior,1,0.6931471805599453,8,JJ,0.0,0.0
internal,4,1.6094379124341003,8,JJ,0.0,0.0
invented,1,0.6931471805599453,8,VBD,0.0,0.0
involved,3,1.3862943611198906,8,JJ,0.0,0.0
involves,4,1.6094379124341003,8,NNS,0.0,0.0
irishman,1,0.6931471805599453,8,RB,0.0,0.0
knitting,2,1.0986122886681096,8,VBG,0.0,0.0
language,84,4.442651256490317,8,NN,0.0,0.0
laughter,1,0.6931471805599453,8,RBR,0.0,0.0
learning,8,2.1972245773362196,8,VBG,0.0,0.0
leverage,1,0.6931471805599453,8,NN,0.0,0.0
locality,2,1.0986122886681096,8,NN,0.0,0.0
lucrezia,3,1.3862943611198906,8,RB,0.0,0.0
maintain,1,0.6931471805599453,8,VBP,0.0,0.0
majority,5,1.791759469228055,8,NN,0.0,0.0
managing,1,0.6931471805599453,8,VBG,0.0,0.0
marriage,2,1.0986122886681096,8,NN,0.0,0.0
mastered,1,0.6931471805599453,8,VBN,0.0,0.0
material,4,1.6094379124341003,8,NN,0.0,0.0
meanness,1,0.6931471805599453,8,NN,0.0,0.0
measures,4,1.6094379124341003,8,NNS,0.0,0.0
medicine,1,0.6931471805599453,8,JJ,0.0,0.0
mentally,1,0.6931471805599453,8,RB,0.0,0.0
merchant,1,0.6931471805599453,8,JJ,0.0,0.0
metaphor,3,1.3862943611198906,8,VBP,0.0,0.0
migrated,1,0.6931471805599453,8,VBD,0.0,0.0
military,2,1.0986122886681096,8,JJ,0.0,0.0
millions,3,1.3862943611198906,8,NNS,0.0,0.0
minority,3,1.3862943611198906,8,NN,0.0,0.0
mischief,1,0.6931471805599453,8,NN,0.0,0.0
mistakes,1,0.6931471805599453,8,NNS,0.0,0.0
mitigate,1,0.6931471805599453,8,VBP,0.0,0.0
mongrels,1,0.6931471805599453,8,NNS,0.0,0.0
moreover,5,1.791759469228055,8,RB,0.0,0.0
movement,9,2.302585092994046,8,NN,0.0,0.0
multiple,2,1.0986122886681096,8,JJ,0.0,0.0
nameless,1,0.6931471805599453,8,NN,0.0,0.0
national,10,2.3978952727983707,8,JJ,0.0,0.0
negative,3,1.3862943611198906,8,JJ,0.0,0.0
nineteen,2,1.0986122886681096,8,JJ,0.0,0.0
nonwhite,1,0.6931471805599453,8,JJ,0.0,0.0
noticing,1,0.6931471805599453,8,JJ,0.0,0.0
obsessed,2,1.0986122886681096,8,JJ,0.0,0.0
occasion,2,1.0986122886681096,8,NN,0.0,0.0
occurred,3,1.3862943611198906,8,VBD,0.0,0.0
opinions,2,1.0986122886681096,8,NNS,0.0,0.0
outgrown,1,0.6931471805599453,8,JJ,0.0,0.0
outsider,2,1.0986122886681096,8,NN,0.0,0.0
overcoat,2,1.0986122886681096,8,NN,0.0,0.0
overcome,2,1.0986122886681096,8,VBP,0.0,0.0
painting,4,1.6094379124341003,8,VBG,0.0,0.0
parallel,2,1.0986122886681096,8,JJ,0.0,0.0
paternal,1,0.6931471805599453,8,JJ,0.0,0.0
patterns,3,1.3862943611198906,8,NNS,0.0,0.0
perforce,1,0.6931471805599453,8,NN,0.0,0.0
personal,2,1.0986122886681096,8,JJ,0.0,0.0
physical,3,1.3862943611198906,8,JJ,0.0,0.0
planning,2,1.0986122886681096,8,VBG,0.0,0.0
pleasure,5,1.791759469228055,8,NN,0.0,0.0
ploughed,1,0.6931471805599453,8,VBN,0.0,0.0
poaching,1,0.6931471805599453,8,VBG,0.0,0.0
polygamy,1,0.6931471805599453,8,JJ,0.0,0.0
possible,18,2.9444389791664403,8,JJ,0.0,0.0
powerful,1,0.6931471805599453,8,JJ,0.0,0.0
practice,6,1.9459101490553132,8,NN,0.0,0.0
praising,1,0.6931471805599453,8,VBG,0.0,0.0
premises,1,0.6931471805599453,8,NNS,0.0,0.0
prepared,1,0.6931471805599453,8,JJ,0.0,0.0
prepares,1,0.6931471805599453,8,NNS,0.0,0.0
presence,3,1.3862943611198906,8,NN,0.0,0.0
presents,3,1.3862943611198906,8,NNS,0.0,0.0
pressure,2,1.0986122886681096,8,NN,0.0,0.0
previous,4,1.6094379124341003,8,JJ,0.0,0.0
probably,4,1.6094379124341003,8,RB,0.0,0.0
problems,7,2.0794415416798357,8,NNS,0.0,0.0
produced,9,2.302585092994046,8,VBD,0.0,0.0
prolific,1,0.6931471805599453,8,NN,0.0,0.0
properly,1,0.6931471805599453,8,RB,0.0,0.0
property,1,0.6931471805599453,8,NN,0.0,0.0
proposal,5,1.791759469228055,8,NN,0.0,0.0
provided,6,1.9459101490553132,8,VBD,0.0,0.0
purposes,3,1.3862943611198906,8,NNS,0.0,0.0
pursuing,1,0.6931471805599453,8,VBG,0.0,0.0
quantity,5,1.791759469228055,8,NN,0.0,0.0
question,18,2.9444389791664403,8,VBP,0.0,0.0
racially,1,0.6931471805599453,8,RB,0.0,0.0
railways,1,0.6931471805599453,8,JJ,0.0,0.0
reaching,1,0.6931471805599453,8,VBG,0.0,0.0
reaction,3,1.3862943611198906,8,NN,0.0,0.0
realised,2,1.0986122886681096,8,VBD,0.0,0.0
realized,1,0.6931471805599453,8,VBN,0.0,0.0
realizes,1,0.6931471805599453,8,NNS,0.0,0.0
received,3,1.3862943611198906,8,VBD,0.0,0.0
recovery,1,0.6931471805599453,8,NN,0.0,0.0
referred,3,1.3862943611198906,8,JJ,0.0,0.0
regarded,4,1.6094379124341003,8,JJ,0.0,0.0
regional,2,1.0986122886681096,8,JJ,0.0,0.0
rejected,4,1.6094379124341003,8,VBN,0.0,0.0
religion,2,1.0986122886681096,8,NN,0.0,0.0
remember,7,2.0794415416798357,8,NN,0.0,0.0
reminder,1,0.6931471805599453,8,NN,0.0,0.0
rendered,4,1.6094379124341003,8,VBD,0.0,0.0
repeated,3,1.3862943611198906,8,VBN,0.0,0.0
replaced,1,0.6931471805599453,8,VBN,0.0,0.0
reported,1,0.6931471805599453,8,VBN,0.0,0.0
requires,2,1.0986122886681096,8,VBZ,0.0,0.0
reserves,1,0.6931471805599453,8,NNS,0.0,0.0
resource,1,0.6931471805599453,8,JJ,0.0,0.0
respects,1,0.6931471805599453,8,NNS,0.0,0.0
response,8,2.1972245773362196,8,NN,0.0,0.0
returned,4,1.6094379124341003,8,VBN,0.0,0.0
ridicule,1,0.6931471805599453,8,NN,0.0,0.0
robinson,1,0.6931471805599453,8,NN,0.0,0.0
rousseau,1,0.6931471805599453,8,NN,0.0,0.0
ruthless,1,0.6931471805599453,8,NN,0.0,0.0
sanskrit,10,2.3978952727983707,8,NN,0.0,0.0
sciences,5,1.791759469228055,8,NNS,0.0,0.0
scorpion,4,1.6094379124341003,8,NN,0.0,0.0
secondly,2,1.0986122886681096,8,RB,0.0,0.0
sections,5,1.791759469228055,8,NNS,0.0,0.0
selected,2,1.0986122886681096,8,VBN,0.0,0.0
sensible,1,0.6931471805599453,8,JJ,0.0,0.0
separate,4,1.6094379124341003,8,JJ,0.0,0.0
septimus,6,1.9459101490553132,8,NN,0.0,0.0
sequence,1,0.6931471805599453,8,NN,0.0,0.0
settlers,4,1.6094379124341003,8,NNS,0.0,0.0
sharpest,1,0.6931471805599453,8,VBP,0.0,0.0
shifting,2,1.0986122886681096,8,VBG,0.0,0.0
shocking,1,0.6931471805599453,8,VBG,0.0,0.0
shouting,1,0.6931471805599453,8,VBG,0.0,0.0
silenced,1,0.6931471805599453,8,VBN,0.0,0.0
sinclair,1,0.6931471805599453,8,NN,0.0,0.0
sivilize,1,0.6931471805599453,8,JJ,0.0,0.0
sketches,1,0.6931471805599453,8,NNS,0.0,0.0
smaleses,1,0.6931471805599453,8,VBZ,0.0,0.0
socially,2,1.0986122886681096,8,RB,0.0,0.0
somewhat,3,1.3862943611198906,8,RB,0.0,0.0
soothing,1,0.6931471805599453,8,VBG,0.0,0.0
speaking,4,1.6094379124341003,8,VBG,0.0,0.0
specific,13,2.639057329615259,8,JJ,0.0,0.0
splashed,1,0.6931471805599453,8,VBD,0.0,0.0
stalking,1,0.6931471805599453,8,VBG,0.0,0.0
standing,3,1.3862943611198906,8,VBG,0.0,0.0
stations,1,0.6931471805599453,8,NNS,0.0,0.0
stippled,1,0.6931471805599453,8,VBD,0.0,0.0
stockade,1,0.6931471805599453,8,JJ,0.0,0.0
straight,1,0.6931471805599453,8,NN,0.0,0.0
stranded,1,0.6931471805599453,8,VBD,0.0,0.0
strength,2,1.0986122886681096,8,NN,0.0,0.0
stronger,1,0.6931471805599453,8,JJR,0.0,0.0
struggle,4,1.6094379124341003,8,JJ,0.0,0.0
students,4,1.6094379124341003,8,NNS,0.0,0.0
studying,1,0.6931471805599453,8,VBG,0.0,0.0
stuffing,1,0.6931471805599453,8,VBG,0.0,0.0
stumbled,1,0.6931471805599453,8,VBN,0.0,0.0
subjects,4,1.6094379124341003,8,NNS,0.0,0.0
subtlety,1,0.6931471805599453,8,NN,0.0,0.0
suddenly,5,1.791759469228055,8,RB,0.0,0.0
supposed,5,1.791759469228055,8,VBN,0.0,0.0
suppress,1,0.6931471805599453,8,JJ,0.0,0.0
surprise,1,0.6931471805599453,8,NN,0.0,0.0
survives,1,0.6931471805599453,8,VBZ,0.0,0.0
swarming,1,0.6931471805599453,8,VBG,0.0,0.0
swinging,1,0.6931471805599453,8,VBG,0.0,0.0
switches,1,0.6931471805599453,8,NNS,0.0,0.0
symptoms,1,0.6931471805599453,8,NNS,0.0,0.0
taunting,1,0.6931471805599453,8,VBG,0.0,0.0
teaching,2,1.0986122886681096,8,NN,0.0,0.0
tendency,2,1.0986122886681096,8,NN,0.0,0.0
thatched,2,1.0986122886681096,8,VBD,0.0,0.0
thatcher,1,0.6931471805599453,8,JJ,0.0,0.0
thieving,1,0.6931471805599453,8,VBG,0.0,0.0
thinkers,2,1.0986122886681096,8,NNS,0.0,0.0
thorough,2,1.0986122886681096,8,IN,0.0,0.0
thoughts,13,2.639057329615259,8,NNS,0.0,0.0
thousand,1,0.6931471805599453,8,VBP,0.0,0.0
together,13,2.639057329615259,8,RB,0.0,0.0
tolerate,1,0.6931471805599453,8,VBP,0.0,0.0
trainers,1,0.6931471805599453,8,NNS,0.0,0.0
training,3,1.3862943611198906,8,VBG,0.0,0.0
traveler,1,0.6931471805599453,8,NN,0.0,0.0
tropical,1,0.6931471805599453,8,JJ,0.0,0.0
truthful,2,1.0986122886681096,8,JJ,0.0,0.0
tutelage,1,0.6931471805599453,8,NN,0.0,0.0
twenties,1,0.6931471805599453,8,NNS,0.0,0.0
twitched,1,0.6931471805599453,8,JJ,0.0,0.0
unawares,1,0.6931471805599453,8,NNS,0.0,0.0
uncommon,2,1.0986122886681096,8,JJ,0.0,0.0
universe,1,0.6931471805599453,8,JJ,0.0,0.0
unsettle,1,0.6931471805599453,8,JJ,0.0,0.0
untiring,1,0.6931471805599453,8,VBG,0.0,0.0
upheaval,1,0.6931471805599453,8,JJ,0.0,0.0
validity,3,1.3862943611198906,8,NN,0.0,0.0
valuable,2,1.0986122886681096,8,JJ,0.0,0.0
victoria,1,0.6931471805599453,8,NN,0.0,0.0
violence,3,1.3862943611198906,8,NN,0.0,0.0
visually,2,1.0986122886681096,8,RB,0.0,0.0
volatile,1,0.6931471805599453,8,JJ,0.0,0.0
watchful,2,1.0986122886681096,8,NN,0.0,0.0
wondered,1,0.6931471805599453,8,JJ,0.0,0.0
wretched,1,0.6931471805599453,8,VBD,0.0,0.0
writings,5,1.791759469228055,8,NNS,0.0,0.0
abysmally,1,0.6931471805599453,9,RB,0.0,0.0
according,14,2.70805020110221,9,VBG,0.0,0.0
achieving,1,0.6931471805599453,9,VBG,0.0,0.0
addiction,1,0.6931471805599453,9,NN,0.0,0.0
addresses,1,0.6931471805599453,9,VBZ,0.0,0.0
admission,2,1.0986122886681096,9,NN,0.0,0.0
admitting,1,0.6931471805599453,9,VBG,0.0,0.0
advantage,2,1.0986122886681096,9,NN,0.0,0.0
affection,1,0.6931471805599453,9,NN,0.0,0.0
affluence,1,0.6931471805599453,9,NN,0.0,0.0
aftermath,1,0.6931471805599453,9,NN,0.0,0.0
aircrafts,1,0.6931471805599453,9,NNS,0.0,0.0
alongside,1,0.6931471805599453,9,JJ,0.0,0.0
alphabets,2,1.0986122886681096,9,NNS,0.0,0.0
ambitious,1,0.6931471805599453,9,JJ,0.0,0.0
americans,5,1.791759469228055,9,NNS,0.0,0.0
animation,1,0.6931471805599453,9,NN,0.0,0.0
anxieties,1,0.6931471805599453,9,VBZ,0.0,0.0
anxiously,1,0.6931471805599453,9,RB,0.0,0.0
apartheid,3,1.3862943611198906,9,JJ,0.0,0.0
appalling,1,0.6931471805599453,9,VBG,0.0,0.0
apparatus,1,0.6931471805599453,9,NN,0.0,0.0
appearing,1,0.6931471805599453,9,VBG,0.0,0.0
appointed,2,1.0986122886681096,9,VBN,0.0,0.0
appraisal,1,0.6931471805599453,9,JJ,0.0,0.0
asserting,1,0.6931471805599453,9,VBG,0.0,0.0
attacking,2,1.0986122886681096,9,VBG,0.0,0.0
attending,2,1.0986122886681096,9,VBG,0.0,0.0
attitudes,3,1.3862943611198906,9,NNS,0.0,0.0
authority,2,1.0986122886681096,9,NN,0.0,0.0
available,1,0.6931471805599453,9,JJ,0.0,0.0
awakening,1,0.6931471805599453,9,VBG,0.0,0.0
awareness,1,0.6931471805599453,9,NN,0.0,0.0
basically,3,1.3862943611198906,9,RB,0.0,0.0
beautiful,2,1.0986122886681096,9,JJ,0.0,0.0
beginning,6,1.9459101490553132,9,VBG,0.0,0.0
behaviour,15,2.772588722239781,9,JJ,0.0,0.0
bloodshed,1,0.6931471805599453,9,VBD,0.0,0.0
burlesque,1,0.6931471805599453,9,JJ,0.0,0.0
